Accident_ID,Junction_ID,Junction_Name,City,State,Year,Accident_Severity,Fatalities,Injuries,Weather_Conditions,Road_Type,Vehicle_Types_Involved
ACC-200746,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Minor,0,1,Clear,4-Lane Highway Merge,Car & Car
ACC-200747,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Minor,0,0,Fog / Mist,Urban Intersection,Pedestrian & Motorcycle
ACC-200748,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,2,Heavy Rain,Flyover Exit,Car & Truck
ACC-200749,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,3,3,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200750,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Serious,0,3,Heavy Rain,4-Lane Highway Merge,Car & Truck
ACC-200751,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,1,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200752,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,2,Clear,Roundabout,Motorcycle & Car
ACC-200753,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,3,Fog / Mist,Roundabout,Auto-rickshaw & Bus
ACC-200754,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Fatal,2,2,Monsoon Pour,Urban Intersection,Car & Truck
ACC-200755,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,2,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-200756,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2020,Fatal,3,2,Fog / Mist,Flyover Exit,Motorcycle & Bus
ACC-200757,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,3,Monsoon Pour,4-Lane Highway Merge,Car & Car
ACC-200758,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Minor,0,0,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200759,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Minor,0,0,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200760,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Fatal,3,0,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200761,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,3,3,Monsoon Pour,Flyover Exit,Car & Car
ACC-200762,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,1,Fog / Mist,Roundabout,Car & Car
ACC-200763,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,2,Clear,Roundabout,Motorcycle & Bus
ACC-200764,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Fatal,1,0,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200765,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,1,Clear,Flyover Exit,Motorcycle & Car
ACC-200766,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,2,3,Heavy Rain,Urban Intersection,Motorcycle & Car
ACC-200767,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Fatal,3,3,Clear,Roundabout,Car & Truck
ACC-200768,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Fatal,1,2,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200769,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Minor,0,0,Clear,Urban Intersection,Car & Car
ACC-200770,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200771,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Fatal,2,1,Monsoon Pour,4-Lane Highway Merge,Car & Car
ACC-200772,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Car & Car
ACC-200773,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Fatal,2,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200774,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Serious,0,2,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200775,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,3,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200776,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Fatal,2,2,Fog / Mist,Urban Intersection,Auto-rickshaw & Bus
ACC-200777,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,2,3,Monsoon Pour,Urban Intersection,Motorcycle & Bus
ACC-200778,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,3,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200779,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,1,Fog / Mist,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200780,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Serious,0,3,Clear,Roundabout,Pedestrian & Motorcycle
ACC-200781,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Fatal,1,2,Clear,Roundabout,Car & Car
ACC-200782,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,1,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-200783,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Fatal,3,4,Monsoon Pour,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200784,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,3,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-200785,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2018,Serious,0,2,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200786,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Fatal,2,0,Clear,Roundabout,Car & Truck
ACC-200787,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Minor,0,1,Monsoon Pour,Roundabout,Car & Car
ACC-200788,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Fatal,1,3,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-200789,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,2,Monsoon Pour,Flyover Exit,Car & Truck
ACC-200790,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Minor,0,1,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200791,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,3,1,Heavy Rain,Roundabout,Pedestrian & Motorcycle
ACC-200792,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Fatal,2,0,Heavy Rain,Roundabout,Car & Truck
ACC-200793,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,1,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-200794,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Minor,0,0,Clear,Roundabout,Motorcycle & Car
ACC-200795,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Serious,0,3,Clear,Flyover Exit,Car & Truck
ACC-200796,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Fatal,2,2,Clear,Roundabout,Car & Car
ACC-200797,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,1,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-200798,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2021,Minor,0,1,Fog / Mist,Flyover Exit,Pedestrian & Motorcycle
ACC-200799,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2018,Serious,0,3,Heavy Rain,Roundabout,Car & Truck
ACC-200800,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200801,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,2,Clear,Roundabout,Car & Truck
ACC-200802,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Fatal,3,2,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-200803,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200804,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,1,1,Clear,Urban Intersection,Motorcycle & Bus
ACC-200805,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Serious,0,2,Clear,Urban Intersection,Motorcycle & Car
ACC-200806,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Serious,0,3,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200807,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,1,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200808,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,2,Heavy Rain,Roundabout,Car & Truck
ACC-200809,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200810,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-200811,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,3,1,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200812,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Serious,0,3,Clear,Roundabout,Motorcycle & Bus
ACC-200813,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,1,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200814,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Serious,0,2,Fog / Mist,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200815,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,0,Clear,Roundabout,Car & Car
ACC-200816,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,3,Fog / Mist,Urban Intersection,Pedestrian & Motorcycle
ACC-200817,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,1,Fog / Mist,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200818,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,3,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-200819,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-200820,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,1,4,Clear,Flyover Exit,Motorcycle & Car
ACC-200821,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Serious,0,2,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200822,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Fatal,2,0,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200823,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Fatal,2,3,Clear,Roundabout,Motorcycle & Bus
ACC-200824,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Fatal,2,3,Heavy Rain,Roundabout,Motorcycle & Car
ACC-200825,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,0,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-200826,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,Roundabout,Motorcycle & Bus
ACC-200827,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Serious,0,3,Clear,Flyover Exit,Car & Truck
ACC-200828,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Fatal,2,4,Heavy Rain,Roundabout,Car & Car
ACC-200829,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Minor,0,1,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-200830,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2022,Minor,0,1,Heavy Rain,Roundabout,Car & Truck
ACC-200831,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Fatal,3,0,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200832,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Minor,0,0,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-200833,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,3,Heavy Rain,Flyover Exit,Car & Truck
ACC-200834,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200835,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,3,Heavy Rain,Urban Intersection,Car & Car
ACC-200836,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,2,Heavy Rain,Flyover Exit,Car & Truck
ACC-200837,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Serious,0,1,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200838,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Fatal,3,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200839,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Fatal,1,0,Clear,Flyover Exit,Car & Truck
ACC-200840,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,1,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200841,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Fog / Mist,Urban Intersection,Motorcycle & Bus
ACC-200842,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Fatal,1,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-200843,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,3,0,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200844,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Fatal,2,1,Clear,Urban Intersection,Car & Truck
ACC-200845,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200846,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Fatal,3,0,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200847,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,3,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-200848,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,1,Clear,Roundabout,Pedestrian & Motorcycle
ACC-200849,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Minor,0,0,Clear,Urban Intersection,Motorcycle & Car
ACC-200850,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Clear,Urban Intersection,Motorcycle & Bus
ACC-200851,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Minor,0,0,Clear,Urban Intersection,Car & Car
ACC-200852,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Minor,0,1,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-200853,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Minor,0,1,Clear,Flyover Exit,Car & Truck
ACC-200854,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,3,Clear,4-Lane Highway Merge,Car & Car
ACC-200855,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Serious,0,1,Clear,4-Lane Highway Merge,Car & Car
ACC-200856,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,2,Heavy Rain,Roundabout,Car & Car
ACC-200857,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,3,Clear,Urban Intersection,Car & Truck
ACC-200858,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Minor,0,0,Clear,4-Lane Highway Merge,Car & Truck
ACC-200859,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,1,Clear,Urban Intersection,Motorcycle & Car
ACC-200860,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Minor,0,1,Fog / Mist,4-Lane Highway Merge,Car & Truck
ACC-200861,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Serious,0,3,Fog / Mist,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200862,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Minor,0,1,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200863,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,2,Clear,Urban Intersection,Car & Car
ACC-200864,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,3,Monsoon Pour,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200865,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2018,Fatal,1,2,Monsoon Pour,4-Lane Highway Merge,Motorcycle & Car
ACC-200866,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-200867,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Fatal,2,0,Monsoon Pour,Roundabout,Car & Truck
ACC-200868,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-200869,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Fatal,2,3,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-200870,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,2,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-200871,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Minor,0,0,Clear,Roundabout,Motorcycle & Car
ACC-200872,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Serious,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-200873,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,2,Heavy Rain,Flyover Exit,Car & Truck
ACC-200874,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Fatal,2,0,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-200875,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,1,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200876,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Fatal,3,4,Clear,Roundabout,Pedestrian & Motorcycle
ACC-200877,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,1,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200878,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Minor,0,0,Clear,Urban Intersection,Car & Truck
ACC-200879,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Fatal,1,2,Clear,4-Lane Highway Merge,Car & Truck
ACC-200880,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,2,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200881,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,2,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-200882,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,3,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-200883,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,2,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200884,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Fatal,2,1,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-200885,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Fatal,1,2,Clear,Urban Intersection,Motorcycle & Bus
ACC-200886,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Serious,0,3,Monsoon Pour,4-Lane Highway Merge,Motorcycle & Car
ACC-200887,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Minor,0,0,Fog / Mist,Flyover Exit,Motorcycle & Bus
ACC-200888,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,2,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200889,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,4-Lane Highway Merge,Car & Car
ACC-200890,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Fatal,3,2,Clear,Flyover Exit,Motorcycle & Car
ACC-200891,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,2,Monsoon Pour,Urban Intersection,Car & Car
ACC-200892,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Fatal,3,4,Clear,Roundabout,Car & Truck
ACC-200893,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Minor,0,0,Heavy Rain,Roundabout,Pedestrian & Motorcycle
ACC-200894,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Fatal,3,4,Clear,Roundabout,Car & Truck
ACC-200895,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,1,Fog / Mist,Urban Intersection,Motorcycle & Car
ACC-200896,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Serious,0,3,Heavy Rain,Flyover Exit,Car & Car
ACC-200897,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Car & Truck
ACC-200898,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,3,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-200899,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,1,Heavy Rain,Urban Intersection,Auto-rickshaw & Bus
ACC-200900,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Fatal,1,2,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200901,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,1,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200902,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,1,1,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200903,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,0,Clear,Urban Intersection,Car & Car
ACC-200904,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Serious,0,2,Monsoon Pour,Urban Intersection,Car & Car
ACC-200905,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Fatal,3,1,Heavy Rain,4-Lane Highway Merge,Car & Car
ACC-200906,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,1,Clear,Flyover Exit,Auto-rickshaw & Bus
ACC-200907,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,3,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200908,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,3,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200909,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-200910,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,3,Fog / Mist,4-Lane Highway Merge,Car & Car
ACC-200911,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,1,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-200912,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200913,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Minor,0,1,Clear,Roundabout,Motorcycle & Car
ACC-200914,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Fatal,2,4,Clear,Urban Intersection,Motorcycle & Bus
ACC-200915,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,1,Clear,Roundabout,Motorcycle & Car
ACC-200916,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,2,Clear,Flyover Exit,Motorcycle & Car
ACC-200917,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,0,Heavy Rain,Urban Intersection,Motorcycle & Car
ACC-200918,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Minor,0,1,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-200919,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,1,Clear,Roundabout,Motorcycle & Car
ACC-200920,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Minor,0,0,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-200921,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,2,Monsoon Pour,Roundabout,Pedestrian & Motorcycle
ACC-200922,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Fatal,3,4,Clear,Flyover Exit,Car & Car
ACC-200923,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2021,Minor,0,0,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-200924,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,1,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-200925,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,3,Clear,Urban Intersection,Motorcycle & Car
ACC-200926,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,2,Clear,Urban Intersection,Car & Car
ACC-200927,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,1,4,Monsoon Pour,Urban Intersection,Car & Truck
ACC-200928,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,1,Clear,Roundabout,Motorcycle & Car
